Data from https://lasp.colorado.edu/lisird/data/cls_radio_flux_f107/
time (yyyy-MM-dd'T'HH:mm:ss.SSS),adjusted_f107 (solar flux unit (SFU)),adjusted_f107_c (solar flux unit (SFU)),adjusted_f107_p (solar flux unit (SFU)),adjusted_f107_f
2018-09-03T00:00:00.000,69.2,69.2,1.7,1
2018-09-04T00:00:00.000,69.2,69.2,1.7,1
2018-09-05T00:00:00.000,69.1,69.1,1.7,1
2018-09-06T00:00:00.000,68.1,68.1,1.6,1
2018-09-07T00:00:00.000,69.0,69.0,1.6,1
2018-09-08T00:00:00.000,70.0,70.0,1.6,1
2018-09-09T00:00:00.000,69.0,69.0,1.6,1
2018-09-10T00:00:00.000,70.0,70.0,1.6,1
2018-09-11T00:00:00.000,69.9,69.9,1.6,1
2018-09-12T00:00:00.000,70.9,70.9,1.6,1
2018-09-13T00:00:00.000,70.8,70.8,1.6,1
2018-09-14T00:00:00.000,69.8,69.8,1.6,1
2018-09-15T00:00:00.000,69.8,69.8,1.6,1
2018-09-16T00:00:00.000,69.7,69.7,1.6,1
2018-09-17T00:00:00.000,68.7,68.7,1.6,1
2018-09-18T00:00:00.000,68.6,68.6,1.6,1
2018-09-19T00:00:00.000,68.6,68.6,1.6,1
2018-09-20T00:00:00.000,67.5,67.5,1.6,1
2018-09-21T00:00:00.000,67.5,67.5,1.6,1
2018-09-22T00:00:00.000,68.5,68.5,1.6,1
2018-09-23T00:00:00.000,68.4,68.4,1.6,1
2018-09-24T00:00:00.000,69.4,69.4,1.6,1
2018-09-25T00:00:00.000,68.4,68.4,1.6,1
2018-09-26T00:00:00.000,69.3,69.3,1.6,1
2018-09-27T00:00:00.000,67.3,67.3,1.6,1
2018-09-28T00:00:00.000,69.2,69.2,1.6,1
2018-09-29T00:00:00.000,69.2,69.2,1.6,1
2018-09-30T00:00:00.000,68.2,68.2,1.6,1
2018-10-01T00:00:00.000,70.1,70.1,1.6,1
2018-10-02T00:00:00.000,67.1,67.1,1.6,1
2018-10-03T00:00:00.000,68.0,68.0,1.6,1
2018-10-04T00:00:00.000,67.0,67.0,1.6,1
2018-10-05T00:00:00.000,69.0,69.0,1.6,1
2018-10-06T00:00:00.000,68.9,68.9,1.6,1
2018-10-07T00:00:00.000,67.9,67.9,1.6,1
2018-10-08T00:00:00.000,68.8,68.8,1.6,1
2018-10-09T00:00:00.000,69.8,69.8,1.6,1
2018-10-10T00:00:00.000,69.8,69.8,1.6,1
2018-10-11T00:00:00.000,70.7,70.7,1.6,1
2018-10-12T00:00:00.000,72.3,72.3,1.6,2
2018-10-13T00:00:00.000,73.2,73.2,1.6,2
2018-10-14T00:00:00.000,72.8,72.8,1.6,2
2018-10-15T00:00:00.000,72.5,72.5,1.6,2
2018-10-16T00:00:00.000,71.7,71.7,1.6,2
2018-10-17T00:00:00.000,71.4,71.4,1.6,2
2018-10-18T00:00:00.000,72.0,72.0,1.6,2
2018-10-19T00:00:00.000,71.3,71.3,1.6,2
2018-10-20T00:00:00.000,72.3,72.3,1.6,2
2018-10-21T00:00:00.000,72.2,72.2,1.6,2
2018-10-22T00:00:00.000,72.2,72.2,1.6,2
2018-10-23T00:00:00.000,72.5,72.5,1.6,2
2018-10-24T00:00:00.000,71.4,71.4,1.6,2
2018-10-25T00:00:00.000,70.2,70.2,1.6,2
2018-10-26T00:00:00.000,70.1,70.1,1.6,2
2018-10-27T00:00:00.000,70.0,70.0,1.6,2
2018-10-28T00:00:00.000,69.4,69.4,1.6,2
2018-10-29T00:00:00.000,68.9,68.9,1.6,2
2018-10-30T00:00:00.000,68.5,68.5,1.6,2
2018-10-31T00:00:00.000,68.1,68.1,1.6,2
2018-11-01T00:00:00.000,68.3,68.3,1.6,2
2018-11-02T00:00:00.000,68.7,68.7,1.6,2
2018-11-03T00:00:00.000,68.1,68.1,1.6,2
2018-11-04T00:00:00.000,68.5,68.5,1.6,2
2018-11-05T00:00:00.000,68.8,68.8,1.6,2
2018-11-06T00:00:00.000,69.6,69.6,1.6,2
2018-11-07T00:00:00.000,70.4,70.4,1.6,2
2018-11-08T00:00:00.000,70.3,70.3,1.6,2
2018-11-09T00:00:00.000,69.7,69.7,1.6,2
2018-11-10T00:00:00.000,69.5,69.5,1.6,2
2018-11-11T00:00:00.000,70.4,70.4,1.6,2
2018-11-12T00:00:00.000,69.6,69.6,1.6,2
2018-11-13T00:00:00.000,68.7,68.7,1.6,2
2018-11-14T00:00:00.000,69.4,69.4,1.6,2
2018-11-15T00:00:00.000,71.4,71.4,1.6,2
2018-11-16T00:00:00.000,72.4,72.4,1.6,2
2018-11-17T00:00:00.000,73.6,73.6,1.6,2
2018-11-18T00:00:00.000,73.3,73.3,1.6,2
2018-11-19T00:00:00.000,72.5,72.5,1.6,2
2018-11-20T00:00:00.000,72.1,72.1,1.6,2
2018-11-21T00:00:00.000,71.2,71.2,1.6,2
2018-11-22T00:00:00.000,70.8,70.8,1.6,2
2018-11-23T00:00:00.000,70.8,70.8,1.6,2
2018-11-24T00:00:00.000,71.3,71.3,1.6,2
2018-11-25T00:00:00.000,70.7,70.7,1.6,2
2018-11-26T00:00:00.000,70.5,70.5,1.6,2
2018-11-27T00:00:00.000,70.0,70.0,1.6,2
2018-11-28T00:00:00.000,69.0,69.0,1.6,2
2018-11-29T00:00:00.000,68.7,68.7,1.6,2
2018-11-30T00:00:00.000,69.1,69.1,1.6,2
2018-12-01T00:00:00.000,70.0,70.0,1.6,2
2018-12-02T00:00:00.000,70.5,70.5,1.6,2
2018-12-03T00:00:00.000,69.8,69.8,1.6,2
2018-12-04T00:00:00.000,70.7,70.7,1.6,2
2018-12-05T00:00:00.000,72.1,72.1,1.6,2
2018-12-06T00:00:00.000,72.0,72.0,1.6,2
2018-12-07T00:00:00.000,72.1,72.1,1.6,2
2018-12-08T00:00:00.000,72.5,72.5,1.6,2
2018-12-09T00:00:00.000,72.8,72.8,1.6,2
2018-12-10T00:00:00.000,72.7,72.7,1.6,2
2018-12-11T00:00:00.000,73.0,73.0,1.6,2
2018-12-12T00:00:00.000,72.0,72.0,1.6,2
2018-12-13T00:00:00.000,71.4,71.4,1.6,2
2018-12-14T00:00:00.000,72.4,72.4,1.6,2
2018-12-15T00:00:00.000,73.3,73.3,1.6,2
2018-12-16T00:00:00.000,72.5,72.5,1.6,2
2018-12-17T00:00:00.000,72.4,72.4,1.6,2
2018-12-18T00:00:00.000,72.1,72.1,1.6,2
2018-12-19T00:00:00.000,71.6,71.6,1.6,2
2018-12-20T00:00:00.000,72.0,72.0,1.6,2
2018-12-21T00:00:00.000,73.1,73.1,1.6,2
2018-12-22T00:00:00.000,73.2,73.2,1.6,2
2018-12-23T00:00:00.000,71.8,71.8,1.6,2
2018-12-24T00:00:00.000,71.6,71.6,1.6,2
2018-12-25T00:00:00.000,72.3,72.3,1.6,2
2018-12-26T00:00:00.000,72.5,72.5,1.6,2
2018-12-27T00:00:00.000,71.2,71.2,1.6,2
2018-12-28T00:00:00.000,70.8,70.8,1.6,2
2018-12-29T00:00:00.000,70.8,70.8,1.6,2
2018-12-30T00:00:00.000,70.9,70.9,1.6,2
2018-12-31T00:00:00.000,71.1,71.1,1.6,2
2019-01-01T00:00:00.000,71.9,71.9,1.6,2
2019-01-02T00:00:00.000,74.7,74.7,1.6,2
2019-01-03T00:00:00.000,75.0,75.0,1.6,2
2019-01-04T00:00:00.000,74.2,74.2,1.6,2
2019-01-05T00:00:00.000,74.6,74.6,1.6,2
2019-01-06T00:00:00.000,73.0,73.0,1.6,2
2019-01-07T00:00:00.000,72.2,72.2,1.6,2
2019-01-08T00:00:00.000,72.1,72.1,1.6,2
2019-01-09T00:00:00.000,71.7,71.7,1.6,2
2019-01-10T00:00:00.000,71.2,71.2,1.6,2
2019-01-11T00:00:00.000,70.9,70.9,1.6,2
2019-01-12T00:00:00.000,71.2,71.2,1.6,2
2019-01-13T00:00:00.000,70.8,70.8,1.6,2
2019-01-14T00:00:00.000,70.7,70.7,1.6,2
2019-01-15T00:00:00.000,70.8,70.8,1.6,2
2019-01-16T00:00:00.000,71.2,71.2,1.6,2
2019-01-17T00:00:00.000,71.2,71.2,1.6,2
2019-01-18T00:00:00.000,71.0,71.0,1.6,2
2019-01-19T00:00:00.000,70.9,70.9,1.6,2
2019-01-20T00:00:00.000,71.0,71.0,1.6,2
2019-01-21T00:00:00.000,72.0,72.0,1.6,2
2019-01-22T00:00:00.000,73.0,73.0,1.6,2
2019-01-23T00:00:00.000,73.5,73.5,1.6,2
2019-01-24T00:00:00.000,74.0,74.0,1.6,2
2019-01-25T00:00:00.000,76.4,76.4,1.6,2
2019-01-26T00:00:00.000,76.9,76.9,1.6,2
2019-01-27T00:00:00.000,76.0,76.0,1.6,2
2019-01-28T00:00:00.000,75.5,75.5,1.6,2
2019-01-29T00:00:00.000,75.2,75.2,1.6,2
2019-01-30T00:00:00.000,76.0,76.0,1.6,2
2019-01-31T00:00:00.000,75.1,75.1,1.7,2
2019-02-01T00:00:00.000,74.6,74.6,1.7,2
2019-02-02T00:00:00.000,74.3,74.3,1.7,2
2019-02-03T00:00:00.000,74.3,74.3,1.7,2
2019-02-04T00:00:00.000,73.7,73.7,1.7,2
2019-02-05T00:00:00.000,74.1,74.1,1.7,2
2019-02-06T00:00:00.000,73.9,73.9,1.7,2
2019-02-07T00:00:00.000,73.3,73.3,1.7,2
2019-02-08T00:00:00.000,73.7,73.7,1.7,2
2019-02-09T00:00:00.000,73.6,73.6,1.7,2
2019-02-10T00:00:00.000,73.7,73.7,1.7,2
2019-02-11T00:00:00.000,73.8,73.8,1.7,2
2019-02-12T00:00:00.000,74.0,74.0,1.7,2
2019-02-13T00:00:00.000,73.9,73.9,1.7,2
2019-02-14T00:00:00.000,72.0,72.0,1.7,2
2019-02-15T00:00:00.000,69.6,69.6,1.7,2
2019-02-16T00:00:00.000,68.3,68.3,1.7,2
2019-02-17T00:00:00.000,68.6,68.6,1.7,2
2019-02-18T00:00:00.000,68.8,68.8,1.7,2
2019-02-19T00:00:00.000,69.6,69.6,1.7,2
2019-02-20T00:00:00.000,69.4,69.4,1.7,2
2019-02-21T00:00:00.000,69.2,69.2,1.7,2
2019-02-22T00:00:00.000,69.3,69.3,1.7,2
2019-02-23T00:00:00.000,69.7,69.7,1.7,2
2019-02-24T00:00:00.000,69.5,69.5,1.7,2
2019-02-25T00:00:00.000,69.5,69.5,1.7,2
2019-02-26T00:00:00.000,68.9,68.9,1.6,2
2019-02-27T00:00:00.000,70.5,70.5,1.6,2
2019-02-28T00:00:00.000,69.8,69.8,1.6,2
2019-03-01T00:00:00.000,68.2,68.2,1.6,2
2019-03-02T00:00:00.000,69.0,69.0,1.6,2
2019-03-03T00:00:00.000,70.0,70.0,1.6,2
2019-03-04T00:00:00.000,70.0,70.0,1.6,2
2019-03-05T00:00:00.000,71.9,71.9,1.6,2
2019-03-06T00:00:00.000,71.4,71.4,1.6,2
2019-03-07T00:00:00.000,70.2,70.2,1.6,2
2019-03-08T00:00:00.000,70.8,70.8,1.6,2
2019-03-09T00:00:00.000,71.8,71.8,1.6,2
2019-03-10T00:00:00.000,71.9,71.9,1.6,2
2019-03-11T00:00:00.000,70.5,70.5,1.6,2
2019-03-12T00:00:00.000,69.8,69.8,1.6,2
2019-03-13T00:00:00.000,69.8,69.8,1.6,2
2019-03-14T00:00:00.000,69.5,69.5,1.6,2
2019-03-15T00:00:00.000,69.2,69.2,1.6,2
2019-03-16T00:00:00.000,68.3,68.3,1.6,2
2019-03-17T00:00:00.000,68.4,68.4,1.6,2
2019-03-18T00:00:00.000,68.7,68.7,1.6,2
2019-03-19T00:00:00.000,70.6,70.6,1.6,2
2019-03-20T00:00:00.000,72.6,72.6,1.6,2
2019-03-21T00:00:00.000,77.9,77.9,1.6,2
2019-03-22T00:00:00.000,79.1,79.1,1.6,2
2019-03-23T00:00:00.000,77.3,77.3,1.6,2
2019-03-24T00:00:00.000,74.5,74.5,1.6,2
2019-03-25T00:00:00.000,71.3,71.3,1.6,2
2019-03-26T00:00:00.000,69.1,69.1,1.6,2
2019-03-27T00:00:00.000,68.0,68.0,1.6,2
2019-03-28T00:00:00.000,66.8,66.8,1.6,2
2019-03-29T00:00:00.000,67.2,67.2,1.6,2
2019-03-30T00:00:00.000,67.6,67.6,1.6,2
2019-03-31T00:00:00.000,68.0,68.0,1.6,2
2019-04-01T00:00:00.000,68.8,68.8,1.6,2
2019-04-02T00:00:00.000,69.3,69.3,1.6,2
2019-04-03T00:00:00.000,69.7,69.7,1.6,2
2019-04-04T00:00:00.000,70.4,70.4,1.6,2
2019-04-05T00:00:00.000,71.7,71.7,1.6,2
2019-04-06T00:00:00.000,74.1,74.1,1.6,2
2019-04-07T00:00:00.000,77.0,77.0,1.6,2
2019-04-08T00:00:00.000,79.2,79.2,1.6,2
2019-04-09T00:00:00.000,79.5,79.5,1.6,2
2019-04-10T00:00:00.000,78.7,78.7,1.6,2
2019-04-11T00:00:00.000,79.2,79.2,1.7,2
2019-04-12T00:00:00.000,79.5,79.5,1.7,2
2019-04-13T00:00:00.000,79.8,79.8,1.7,2
2019-04-14T00:00:00.000,78.7,78.7,1.7,2
2019-04-15T00:00:00.000,78.6,78.6,1.7,2
2019-04-16T00:00:00.000,78.6,78.6,1.7,2
2019-04-17T00:00:00.000,78.2,78.2,1.7,2
2019-04-18T00:00:00.000,77.3,77.3,1.7,2
2019-04-19T00:00:00.000,75.9,75.9,1.7,2
2019-04-20T00:00:00.000,74.0,74.0,1.7,2
2019-04-21T00:00:00.000,72.8,72.8,1.7,2
2019-04-22T00:00:00.000,71.4,71.4,1.7,2
2019-04-23T00:00:00.000,70.4,70.4,1.7,2
2019-04-24T00:00:00.000,70.9,70.9,1.7,2
2019-04-25T00:00:00.000,69.7,69.7,1.7,2
2019-04-26T00:00:00.000,68.5,68.5,1.7,2
2019-04-27T00:00:00.000,68.1,68.1,1.7,2
2019-04-28T00:00:00.000,69.1,69.1,1.7,2
2019-04-29T00:00:00.000,68.1,68.1,1.7,2
2019-04-30T00:00:00.000,68.6,68.6,1.7,2
2019-05-01T00:00:00.000,69.0,69.0,1.7,2
2019-05-02T00:00:00.000,69.8,69.8,1.7,2
2019-05-03T00:00:00.000,72.3,72.3,1.7,2
2019-05-04T00:00:00.000,73.3,73.3,1.7,2
2019-05-05T00:00:00.000,75.8,75.8,1.7,2
2019-05-06T00:00:00.000,78.4,78.4,1.7,2
2019-05-07T00:00:00.000,79.9,79.9,1.7,2
2019-05-08T00:00:00.000,79.6,79.6,1.7,2
2019-05-09T00:00:00.000,79.7,79.7,1.7,2
2019-05-10T00:00:00.000,80.4,80.4,1.7,2
2019-05-11T00:00:00.000,80.2,80.2,1.7,2
2019-05-12T00:00:00.000,79.5,79.5,1.7,2
2019-05-13T00:00:00.000,79.1,79.1,1.7,2
2019-05-14T00:00:00.000,77.7,77.7,1.7,2
2019-05-15T00:00:00.000,76.3,76.3,1.7,2
2019-05-16T00:00:00.000,76.0,76.0,1.7,2
2019-05-17T00:00:00.000,74.5,74.5,1.7,2
2019-05-18T00:00:00.000,72.7,72.7,1.7,2
2019-05-19T00:00:00.000,71.2,71.2,1.7,2
2019-05-20T00:00:00.000,69.6,69.6,1.7,2
2019-05-21T00:00:00.000,69.5,69.5,1.7,2
2019-05-22T00:00:00.000,69.8,69.8,1.7,2
2019-05-23T00:00:00.000,69.4,69.4,1.7,2
2019-05-24T00:00:00.000,69.3,69.3,1.7,2
2019-05-25T00:00:00.000,69.3,69.3,1.7,2
2019-05-26T00:00:00.000,70.1,70.1,1.7,2
2019-05-27T00:00:00.000,69.8,69.8,1.7,2
2019-05-28T00:00:00.000,70.3,70.3,1.7,2
2019-05-29T00:00:00.000,70.9,70.9,1.7,2
2019-05-30T00:00:00.000,71.0,71.0,1.7,2
2019-05-31T00:00:00.000,71.9,71.9,1.7,2
2019-06-01T00:00:00.000,72.5,72.5,1.7,2
2019-06-02T00:00:00.000,72.9,72.9,1.7,2
2019-06-03T00:00:00.000,73.7,73.7,1.7,2
2019-06-04T00:00:00.000,73.7,73.7,1.7,2
2019-06-05T00:00:00.000,74.1,74.1,1.7,2
2019-06-06T00:00:00.000,74.1,74.1,1.7,2
2019-06-07T00:00:00.000,74.4,74.4,1.7,2
2019-06-08T00:00:00.000,74.0,74.0,1.7,2
2019-06-09T00:00:00.000,73.0,73.0,1.7,2
2019-06-10T00:00:00.000,73.9,73.9,1.7,2
2019-06-11T00:00:00.000,73.2,73.2,1.7,2
2019-06-12T00:00:00.000,73.0,73.0,1.7,2
2019-06-13T00:00:00.000,71.9,71.9,1.7,2
2019-06-14T00:00:00.000,71.0,71.0,1.7,2
2019-06-15T00:00:00.000,70.7,70.7,1.7,2
2019-06-16T00:00:00.000,70.2,70.2,1.7,2
2019-06-17T00:00:00.000,69.9,69.9,1.7,2
2019-06-18T00:00:00.000,70.3,70.3,1.7,2
2019-06-19T00:00:00.000,70.7,70.7,1.7,2
2019-06-20T00:00:00.000,70.1,70.1,1.7,2
2019-06-21T00:00:00.000,69.8,69.8,1.7,2
2019-06-22T00:00:00.000,70.6,70.6,1.7,2
2019-06-23T00:00:00.000,71.3,71.3,1.7,2
2019-06-24T00:00:00.000,72.2,72.2,1.7,2
2019-06-25T00:00:00.000,72.7,72.7,1.7,2
2019-06-26T00:00:00.000,72.1,72.1,1.7,2
2019-06-27T00:00:00.000,72.3,72.3,1.7,2
2019-06-28T00:00:00.000,72.3,72.3,1.7,2
2019-06-29T00:00:00.000,71.4,71.4,1.7,2
2019-06-30T00:00:00.000,71.6,71.6,1.7,2
2019-07-01T00:00:00.000,71.8,71.8,1.7,2
2019-07-02T00:00:00.000,71.4,71.4,1.7,2
2019-07-03T00:00:00.000,71.2,71.2,1.7,2
2019-07-04T00:00:00.000,71.5,71.5,1.7,2
2019-07-05T00:00:00.000,71.9,71.9,1.7,2
2019-07-06T00:00:00.000,71.1,71.1,1.7,2
2019-07-07T00:00:00.000,71.1,71.1,1.7,2
2019-07-08T00:00:00.000,70.9,70.9,1.7,2
2019-07-09T00:00:00.000,70.9,70.9,1.7,2
2019-07-10T00:00:00.000,70.6,70.6,1.7,2
2019-07-11T00:00:00.000,70.2,70.2,1.7,2
2019-07-12T00:00:00.000,69.6,69.6,1.7,2
2019-07-13T00:00:00.000,68.7,68.7,1.7,2
2019-07-14T00:00:00.000,69.4,69.4,1.7,2
2019-07-15T00:00:00.000,70.7,70.7,1.7,2
2019-07-16T00:00:00.000,71.4,71.4,1.7,2
2019-07-17T00:00:00.000,70.8,70.8,1.7,2
2019-07-18T00:00:00.000,70.2,70.2,1.7,2
2019-07-19T00:00:00.000,69.8,69.8,1.7,2
2019-07-20T00:00:00.000,70.3,70.3,1.7,2
2019-07-21T00:00:00.000,71.4,71.4,1.7,2
2019-07-22T00:00:00.000,70.7,70.7,1.7,2
2019-07-23T00:00:00.000,71.5,71.5,1.7,2
2019-07-24T00:00:00.000,72.0,72.0,1.7,2
2019-07-25T00:00:00.000,71.2,71.2,1.7,2
2019-07-26T00:00:00.000,70.3,70.3,1.7,2
2019-07-27T00:00:00.000,70.4,70.4,1.7,2
2019-07-28T00:00:00.000,70.7,70.7,1.7,2
2019-07-29T00:00:00.000,70.4,70.4,1.7,2
2019-07-30T00:00:00.000,69.9,69.9,1.7,2
2019-07-31T00:00:00.000,70.8,70.8,1.7,2
2019-08-01T00:00:00.000,71.2,71.2,1.7,2
2019-08-02T00:00:00.000,70.1,70.1,1.7,2
2019-08-03T00:00:00.000,70.3,70.3,1.7,2
2019-08-04T00:00:00.000,70.9,70.9,1.7,2
2019-08-05T00:00:00.000,71.2,71.2,1.7,2
2019-08-06T00:00:00.000,72.0,72.0,1.7,2
2019-08-07T00:00:00.000,71.5,71.5,1.7,2
2019-08-08T00:00:00.000,71.2,71.2,1.7,2
2019-08-09T00:00:00.000,70.9,70.9,1.7,2
2019-08-10T00:00:00.000,70.6,70.6,1.7,2
2019-08-11T00:00:00.000,70.4,70.4,1.7,2
2019-08-12T00:00:00.000,70.0,70.0,1.7,2
2019-08-13T00:00:00.000,70.0,70.0,1.7,2
2019-08-14T00:00:00.000,70.1,70.1,1.7,2
2019-08-15T00:00:00.000,70.9,70.9,1.7,2
2019-08-16T00:00:00.000,71.3,71.3,1.7,2
2019-08-17T00:00:00.000,70.7,70.7,1.6,2
2019-08-18T00:00:00.000,70.6,70.6,1.6,2
2019-08-19T00:00:00.000,70.6,70.6,1.6,2
2019-08-20T00:00:00.000,69.8,69.8,1.6,2
2019-08-21T00:00:00.000,69.4,69.4,1.6,2
2019-08-22T00:00:00.000,69.3,69.3,1.6,2
2019-08-23T00:00:00.000,68.9,68.9,1.6,2
2019-08-24T00:00:00.000,69.2,69.2,1.6,2
2019-08-25T00:00:00.000,69.2,69.2,1.6,2
2019-08-26T00:00:00.000,68.7,68.7,1.6,2
2019-08-27T00:00:00.000,68.7,68.7,1.6,2
2019-08-28T00:00:00.000,69.8,69.8,1.6,2
2019-08-29T00:00:00.000,69.9,69.9,1.6,2
2019-08-30T00:00:00.000,70.0,70.0,1.6,2
2019-08-31T00:00:00.000,70.2,70.2,1.6,2
2019-09-01T00:00:00.000,70.4,70.4,1.6,2
2019-09-02T00:00:00.000,71.6,71.6,1.6,2
2019-09-03T00:00:00.000,72.2,72.2,1.6,2
2019-09-04T00:00:00.000,71.9,71.9,1.6,2
2019-09-05T00:00:00.000,72.3,72.3,1.6,2
2019-09-06T00:00:00.000,72.8,72.8,1.6,2
2019-09-07T00:00:00.000,73.7,73.7,1.6,2
2019-09-08T00:00:00.000,73.7,73.7,1.6,2
2019-09-09T00:00:00.000,74.0,74.0,1.6,2
2019-09-10T00:00:00.000,73.1,73.1,1.6,2
2019-09-11T00:00:00.000,71.8,71.8,1.6,2
2019-09-12T00:00:00.000,71.9,71.9,1.6,2
2019-09-13T00:00:00.000,72.3,72.3,1.6,2
2019-09-14T00:00:00.000,72.2,72.2,1.6,2
2019-09-15T00:00:00.000,71.5,71.5,1.6,2
2019-09-16T00:00:00.000,71.2,71.2,1.6,2
2019-09-17T00:00:00.000,71.7,71.7,1.6,2
2019-09-18T00:00:00.000,70.9,70.9,1.6,2
2019-09-19T00:00:00.000,71.1,71.1,1.6,2
2019-09-20T00:00:00.000,71.4,71.4,1.6,2
2019-09-21T00:00:00.000,71.8,71.8,1.6,2
2019-09-22T00:00:00.000,71.3,71.3,1.6,2
2019-09-23T00:00:00.000,71.0,71.0,1.6,2
2019-09-24T00:00:00.000,71.2,71.2,1.6,2
2019-09-25T00:00:00.000,71.1,71.1,1.6,2
2019-09-26T00:00:00.000,71.3,71.3,1.6,2
2019-09-27T00:00:00.000,70.8,70.8,1.6,2
2019-09-28T00:00:00.000,71.6,71.6,1.6,2
2019-09-29T00:00:00.000,73.6,73.6,1.6,2
2019-09-30T00:00:00.000,74.7,74.7,1.6,2
2019-10-01T00:00:00.000,74.9,74.9,1.6,2
2019-10-02T00:00:00.000,75.0,75.0,1.6,2
2019-10-03T00:00:00.000,74.7,74.7,1.6,2
2019-10-04T00:00:00.000,75.0,75.0,1.7,2
2019-10-05T00:00:00.000,75.0,75.0,1.7,2
2019-10-06T00:00:00.000,74.5,74.5,1.7,2
2019-10-07T00:00:00.000,74.6,74.6,1.7,2
2019-10-08T00:00:00.000,74.6,74.6,1.7,2
2019-10-09T00:00:00.000,75.3,75.3,1.7,2
2019-10-10T00:00:00.000,75.4,75.4,1.7,2
2019-10-11T00:00:00.000,74.7,74.7,1.7,2
2019-10-12T00:00:00.000,74.9,74.9,1.7,2
2019-10-13T00:00:00.000,73.8,73.8,1.7,2
2019-10-14T00:00:00.000,73.5,73.5,1.7,2
2019-10-15T00:00:00.000,73.2,73.2,1.7,2
2019-10-16T00:00:00.000,73.9,73.9,1.7,2
2019-10-17T00:00:00.000,74.2,74.2,1.7,2
2019-10-18T00:00:00.000,73.7,73.7,1.7,2
2019-10-19T00:00:00.000,72.6,72.6,1.7,2
2019-10-20T00:00:00.000,72.0,72.0,1.7,2
2019-10-21T00:00:00.000,71.2,71.2,1.7,2
2019-10-22T00:00:00.000,72.0,72.0,1.7,2
2019-10-23T00:00:00.000,72.2,72.2,1.7,2
2019-10-24T00:00:00.000,72.0,72.0,1.7,2
2019-10-25T00:00:00.000,73.2,73.2,1.7,2
2019-10-26T00:00:00.000,73.7,73.7,1.7,2
2019-10-27T00:00:00.000,73.9,73.9,1.7,2
2019-10-28T00:00:00.000,74.3,74.3,1.7,2
2019-10-29T00:00:00.000,75.0,75.0,1.7,2
2019-10-30T00:00:00.000,74.7,74.7,1.7,2
2019-10-31T00:00:00.000,76.0,76.0,1.7,2
2019-11-01T00:00:00.000,75.8,75.8,1.7,2
2019-11-02T00:00:00.000,75.8,75.8,1.7,2
2019-11-03T00:00:00.000,75.2,75.2,1.7,2
2019-11-04T00:00:00.000,75.2,75.2,1.7,2
2019-11-05T00:00:00.000,75.3,75.3,1.7,2
2019-11-06T00:00:00.000,74.9,74.9,1.7,2
2019-11-07T00:00:00.000,74.4,74.4,1.7,2
2019-11-08T00:00:00.000,74.9,74.9,1.7,2
2019-11-09T00:00:00.000,74.2,74.2,1.7,2
2019-11-10T00:00:00.000,73.8,73.8,1.7,2
2019-11-11T00:00:00.000,74.0,74.0,1.7,2
2019-11-12T00:00:00.000,74.1,74.1,1.7,2
2019-11-13T00:00:00.000,74.5,74.5,1.7,2
2019-11-14T00:00:00.000,73.7,73.7,1.7,2
2019-11-15T00:00:00.000,74.0,74.0,1.7,2
2019-11-16T00:00:00.000,74.0,74.0,1.7,2
2019-11-17T00:00:00.000,74.5,74.5,1.7,2
2019-11-18T00:00:00.000,74.5,74.5,1.7,2
2019-11-19T00:00:00.000,73.4,73.4,1.7,2
2019-11-20T00:00:00.000,73.7,73.7,1.7,2
2019-11-21T00:00:00.000,74.3,74.3,1.7,2
2019-11-22T00:00:00.000,74.4,74.4,1.7,2
2019-11-23T00:00:00.000,75.2,75.2,1.7,2
2019-11-24T00:00:00.000,74.5,74.5,1.7,2
2019-11-25T00:00:00.000,72.6,72.6,1.7,2
2019-11-26T00:00:00.000,74.1,74.1,1.7,2
2019-11-27T00:00:00.000,73.8,73.8,1.7,2
2019-11-28T00:00:00.000,73.0,73.0,1.7,2
2019-11-29T00:00:00.000,73.6,73.6,1.7,2
2019-11-30T00:00:00.000,75.8,75.8,1.7,2
2019-12-01T00:00:00.000,75.9,75.9,1.7,2
2019-12-02T00:00:00.000,75.7,75.7,1.7,2
2019-12-03T00:00:00.000,75.2,75.2,1.7,2
2019-12-04T00:00:00.000,75.0,75.0,1.7,2
2019-12-05T00:00:00.000,74.2,74.2,1.7,2
2019-12-06T00:00:00.000,74.3,74.3,1.7,2
2019-12-07T00:00:00.000,74.2,74.2,1.7,2
2019-12-08T00:00:00.000,74.3,74.3,1.7,2
2019-12-09T00:00:00.000,74.9,74.9,1.7,2
2019-12-10T00:00:00.000,75.2,75.2,1.7,2
2019-12-11T00:00:00.000,73.8,73.8,1.7,2
2019-12-12T00:00:00.000,72.9,72.9,1.7,2
2019-12-13T00:00:00.000,72.9,72.9,1.7,2
2019-12-14T00:00:00.000,73.5,73.5,1.7,2
2019-12-15T00:00:00.000,75.5,75.5,1.7,2
2019-12-16T00:00:00.000,74.3,74.3,1.7,2
2019-12-17T00:00:00.000,74.3,74.3,1.7,2
2019-12-18T00:00:00.000,74.8,74.8,1.7,2
2019-12-19T00:00:00.000,73.1,73.1,1.7,2
2019-12-20T00:00:00.000,74.1,74.1,1.8,2
2019-12-21T00:00:00.000,74.8,74.8,1.8,2
2019-12-22T00:00:00.000,74.8,74.8,1.8,2
2019-12-23T00:00:00.000,75.2,75.2,1.8,2
2019-12-24T00:00:00.000,75.5,75.5,1.8,2
